categoryId,categoryName,categoryPath,categoryLevel,status,categoryMarginId,categoryMarginFloor,categoryMarginRecommended,brands,tradeStatus
10002,"bar stools and counter stools","2 → 2005 → 29447 → 10002",4,Active,32,5,17,[],Trade
14016,"buffets and sideboards","2 → 2005 → 29447 → 14016",4,Active,56,5,16,[],Trade
29449,"china cabinets and hutches","2 → 2005 → 29447 → 29449",4,Active,,0,0,[],Trade
14022,"dining benches","2 → 2005 → 29447 → 14022",4,Active,,0,0,[],Trade
14021,"dining chairs","2 → 2005 → 29447 → 14021",4,Active,33,5,17,[],Trade
14020,"dining sets","2 → 2005 → 29447 → 14020",4,Active,57,5,16,[],Trade
14013,"dining tables","2 → 2005 → 29447 → 14013",4,Active,35,5,17,[],Trade
29452,"folding chairs and stools","2 → 2005 → 29447 → 29452",4,Active,92,5,16,[],Trade
29450,"folding tables","2 → 2005 → 29447 → 29450",4,Active,,0,0,[],Trade
10032,"kitchen islands and kitchen carts","2 → 2005 → 29447 → 10032",4,Active,,0,0,[],Trade
10022,"pantry cabinets","2 → 2005 → 29447 → 10022",4,Active,,0,0,[],Trade
29451,"table tops and bases","2 → 2005 → 29447 → 29451",4,Active,,0,0,[],Trade
29453,"living room furniture","2 → 2005 → 29453",3,Active,,0,0,[],Trade
29454,"accent chests and cabinets","2 → 2005 → 29453 → 29454",4,Active,93,5,16,[],Trade
29457,"coffee and accent tables","2 → 2005 → 29453 → 29457",4,Active,,0,0,[],Trade
29458,"coffee table sets","2 → 2005 → 29453 → 29457 → 29458",5,Active,94,5,16,[],Trade
14006,"coffee tables","2 → 2005 → 29453 → 29457 → 14006",5,Active,55,5,16,[],Trade
14027,"console tables","2 → 2005 → 29453 → 29457 → 14027",5,Active,,0,0,[],Trade
29459,"plant stands and telephone tables","2 → 2005 → 29453 → 29457 → 29459",5,Active,,0,0,[],Trade
14007,"side tables and end tables","2 → 2005 → 29453 → 29457 → 14007",5,Active,36,5,18,[],Trade
29460,"tv trays","2 → 2005 → 29453 → 29457 → 29460",5,Active,,0,0,[],Trade
14005,"footstools and ottomans","2 → 2005 → 29453 → 14005",4,Active,54,5,16,[],Trade
14008,"living room chairs","2 → 2005 → 29453 → 14008",4,Active,,0,0,[],Trade
14003,"armchairs and accent chairs","2 → 2005 → 29453 → 14008 → 14003",5,Active,52,5,16,[],Trade
16014,gliders,"2 → 2005 → 29453 → 14008 → 16014",5,Active,,0,0,[],Trade
29463,"hanging chairs","2 → 2005 → 29453 → 14008 → 29463",5,Active,,0,0,[],Trade
14004,"indoor chaise lounge chairs","2 → 2005 → 29453 → 14008 → 14004",5,Active,53,5,16,[],Trade
29464,"massage chairs","2 → 2005 → 29453 → 14008 → 29464",5,Active,,0,0,[],Trade
29686,"recliner chairs","2 → 2005 → 29453 → 14008 → 29686",5,Active,104,5,16,[],Trade
14018,"rocking chairs","2 → 2005 → 29453 → 14008 → 14018",5,Active,,0,0,[],Trade
29462,"sleeper chairs","2 → 2005 → 29453 → 14008 → 29462",5,Active,,0,0,[],Trade
29461,"living room furniture sets","2 → 2005 → 29453 → 29461",4,Active,,0,0,[],Trade
29455,"sofas and sectionals","2 → 2005 → 29453 → 29455",4,Active,,0,0,[],Trade
14002,loveseats,"2 → 2005 → 29453 → 29455 → 14002",5,Active,51,5,16,[],Trade
14001,"sectional sofas","2 → 2005 → 29453 → 29455 → 14001",5,Active,,0,0,[],Trade
29456,"sleeper sofas","2 → 2005 → 29453 → 29455 → 29456",5,Active,,0,0,[],Trade
14010,sofas,"2 → 2005 → 29453 → 29455 → 14010",5,Active,,0,0,[],Trade
22008,"media storage","2 → 2005 → 22008",3,Active,,0,0,[],Trade
29306,"entertainment centers and tv stands","2 → 2005 → 22008 → 29306",4,Active,37,5,17,[],Trade
29308,"media cabinets","2 → 2005 → 22008 → 29308",4,Active,,0,0,[],Trade
29307,"media racks and towers","2 → 2005 → 22008 → 29307",4,Active,,0,0,[],Trade
29465,"nursery furniture","2 → 2005 → 29465",3,Active,,0,0,[],Trade
29467,"bed rails","2 → 2005 → 29465 → 29467",4,Active,,0,0,[],Trade
29466,"changing table pads and covers","2 → 2005 → 29465 → 29466",4,Active,,0,0,[],Trade
16002,"changing tables","2 → 2005 → 29465 → 16002",4,Active,,0,0,[],Trade
29469,"cradles and bassinets","2 → 2005 → 29465 → 29469",4,Active,,0,0,[],Trade
29470,"crib mattresses","2 → 2005 → 29465 → 29470",4,Active,,0,0,[],Trade
16001,cribs,"2 → 2005 → 29465 → 16001",4,Active,,0,0,[],Trade
16007,"high chairs and booster seats","2 → 2005 → 29465 → 16007",4,Active,,0,0,[],Trade
29468,"nursery furniture sets","2 → 2005 → 29465 → 29468",4,Active,,0,0,[],Trade
29471,"toddler beds","2 → 2005 → 29465 → 29471",4,Active,,0,0,[],Trade
29716,"gift cards","2 → 29716",2,Active,,0,0,[],Trade
2004,"home decor","2 → 2004",2,Active,,0,0,[],Trade
13019,artwork,"2 → 2004 → 13019",3,Active,,0,0,[],Trade
29161,"drawings and illustrations","2 → 2004 → 13019 → 29161",4,Active,,0,0,[],Trade
29165,"fine art prints","2 → 2004 → 13019 → 29165",4,Active,,0,0,[],Trade
29162,"mixed media art","2 → 2004 → 13019 → 29162",4,Active,,0,0,[],Trade
13028,paintings,"2 → 2004 → 13019 → 13028",4,Active,,0,0,[],Trade
29163,photographs,"2 → 2004 → 13019 → 29163",4,Active,,0,0,[],Trade
13031,sculptures,"2 → 2004 → 13019 → 13031",4,Active,,0,0,[],Trade
13002,clocks,"2 → 2004 → 13002",3,Active,,0,0,[],Trade
29106,"alarm clocks","2 → 2004 → 13002 → 29106",4,Active,,0,0,[],Trade
29107,"cuckoo clocks","2 → 2004 → 13002 → 29107",4,Active,,0,0,[],Trade
29108,"desk and mantel clocks","2 → 2004 → 13002 → 29108",4,Active,,0,0,[],Trade
29109,"floor and grandfather clocks","2 → 2004 → 13002 → 29109",4,Active,,0,0,[],Trade
29111,"outdoor clocks","2 → 2004 → 13002 → 29111",4,Active,,0,0,[],Trade
29110,"wall clocks","2 → 2004 → 13002 → 29110",4,Active,,0,0,[],Trade
29112,"decorative accents","2 → 2004 → 29112",3,Active,,0,0,[],Trade
13030,"artificial flowers plants and trees","2 → 2004 → 29112 → 13030",4,Active,,0,0,[],Trade
29133,"artificial flower arrangements","2 → 2004 → 29112 → 13030 → 29133",5,Active,,0,0,[],Trade
29134,"artificial plants and trees","2 → 2004 → 29112 → 13030 → 29134",5,Active,,0,0,[],Trade
22012,baskets,"2 → 2004 → 29112 → 22012",4,Active,,0,0,[],Trade
29115,bookends,"2 → 2004 → 29112 → 29115",4,Active,,0,0,[],Trade
13016,books,"2 → 2004 → 29112 → 13016",4,Active,,0,0,[],Trade
13001,"candles and candleholders","2 → 2004 → 29112 → 13001",4,Active,,0,0,[],Trade
29128,candleholders,"2 → 2004 → 29112 → 13001 → 29128",5,Active,,0,0,[],Trade
29127,candles,"2 → 2004 → 29112 → 13001 → 29127",5,Active,,0,0,[],Trade
29130,"decorative bowls","2 → 2004 → 29112 → 29130",4,Active,,0,0,[],Trade
29129,"decorative boxes","2 → 2004 → 29112 → 29129",4,Active,,0,0,[],Trade
29691,"decorative jars and urns","2 → 2004 → 29112 → 29691",4,Active,,0,0,[],Trade
29218,"decorative objects and figurines","2 → 2004 → 29112 → 29218",4,Active,80,5,20,[],Trade
13010,"decorative pillows","2 → 2004 → 29112 → 13010",4,Active,49,5,24,[],Trade
29131,"decorative plates","2 → 2004 → 29112 → 29131",4,Active,,0,0,[],Trade
29113,"decorative trunks","2 → 2004 → 29112 → 29113",4,Active,,0,0,[],Trade
29118,"floor pillows and poufs","2 → 2004 → 29112 → 29118",4,Active,,0,0,[],Trade
13018,"home fragrances","2 → 2004 → 29112 → 13018",4,Active,,0,0,[],Trade
13004,"indoor fountains","2 → 2004 → 29112 → 13004",4,Active,,0,0,[],Trade
13011,"indoor pots and planters","2 → 2004 → 29112 → 13011",4,Active,,0,0,[],Trade
29116,"jewelry boxes and organizers","2 → 2004 → 29112 → 29116",4,Active,,0,0,[],Trade
29117,"photo albums","2 → 2004 → 29112 → 29117",4,Active,,0,0,[],Trade
13005,"picture frames","2 → 2004 → 29112 → 13005",4,Active,,0,0,[],Trade
13024,plants,"2 → 2004 → 29112 → 13024",4,Active,,0,0,[],Trade
29132,"plate stands and hangers","2 → 2004 → 29112 → 29132",4,Active,,0,0,[],Trade
13023,"screens and room dividers","2 → 2004 → 29112 → 13023",4,Active,50,5,20,[],Trade
29119,"stained glass panels","2 → 2004 → 29112 → 29119",4,Active,,0,0,[],Trade
29136,telescopes,"2 → 2004 → 29112 → 29136",4,Active,,0,0,[],Trade
29135,terrariums,"2 → 2004 → 29112 → 29135",4,Active,,0,0,[],Trade
13013,throws,"2 → 2004 → 29112 → 13013",4,Active,,0,0,[],Trade
13014,vases,"2 → 2004 → 29112 → 13014",4,Active,,0,0,[],Trade
29137,"world globes","2 → 2004 → 29112 → 29137",4,Active,,0,0,[],Trade
29121,"game room and bar decor","2 → 2004 → 29121",3,Active,,0,0,[],Trade
29126,"game room wall art and signs","2 → 2004 → 29121 → 29126",4,Active,,0,0,[],Trade
29125,"sports and game room memorabilia","2 → 2004 → 29121 → 29125",4,Active,,0,0,[],Trade
13006,"holiday decorations","2 → 2004 → 13006",3,Active,,0,0,[],Trade
29151,"christmas decorations","2 → 2004 → 13006 → 29151",4,Active,,0,0,[],Trade
29152,"christmas ornaments","2 → 2004 → 13006 → 29151 → 29152",5,Active,,0,0,[],Trade
29153,"christmas stockings and holders","2 → 2004 → 13006 → 29151 → 29153",5,Active,,0,0,[],Trade
29154,"christmas tree skirts","2 → 2004 → 13006 → 29151 → 29154",5,Active,,0,0,[],Trade
29155,"christmas tree stands and care","2 → 2004 → 13006 → 29151 → 29155",5,Active,,0,0,[],Trade
29156,"christmas trees","2 → 2004 → 13006 → 29151 → 29156",5,Active,,0,0,[],Trade
29157,"holiday accents and figurines","2 → 2004 → 13006 → 29157",4,Active,,0,0,[],Trade
29158,"holiday lighting","2 → 2004 → 13006 → 29158",4,Active,,0,0,[],Trade
29159,"wreaths and garlands","2 → 2004 → 13006 → 29159",4,Active,,0,0,[],Trade
13007,mirrors,"2 → 2004 → 13007",3,Active,,0,0,[],Trade
12001,"bathroom mirrors","2 → 2004 → 13007 → 12001",4,Active,45,5,23,[],Trade
29400,"floor mirrors","2 → 2004 → 13007 → 29400",4,Active,,0,0,[],Trade
15001,"makeup mirrors","2 → 2004 → 13007 → 15001",4,Active,,0,0,[],Trade
29399,"wall mirrors","2 → 2004 → 13007 → 29399",4,Active,87,5,23,[],Trade
13012,rugs,"2 → 2004 → 13012",3,Active,,0,0,[],Trade
29147,"area rugs","2 → 2004 → 13012 → 29147",4,Active,76,5,12,[],Trade
23027,doormats,"2 → 2004 → 13012 → 23027",4,Active,,0,0,[],Trade
29148,"hall and stair runners","2 → 2004 → 13012 → 29148",4,Active,77,5,12,[],Trade
16017,"kids rugs","2 → 2004 → 13012 → 16017",4,Active,,0,0,[],Trade
29717,"kitchen mats","2 → 2004 → 13012 → 29717",4,Active,,0,0,[],Trade
29150,"novelty rugs","2 → 2004 → 13012 → 29150",4,Active,,0,0,[],Trade
23025,"outdoor rugs","2 → 2004 → 13012 → 23025",4,Active,,0,0,[],Trade
29194,"rug pads","2 → 2004 → 13012 → 29194",4,Active,,0,0,[],Trade
29149,"stair tread rugs","2 → 2004 → 13012 → 29149",4,Active,,0,0,[],Trade
14015,"seat cushions","2 → 2004 → 14015",3,Active,,0,0,[],Trade
29120,"slipcovers and chair covers","2 → 2004 → 29120",3,Active,,0,0,[],Trade
29220,"wall decor","2 → 2004 → 29220",3,Active,,0,0,[],Trade
29690,"metal wall art","2 → 2004 → 29220 → 29690",4,Active,,0,0,[],Trade
29160,"novelty signs","2 → 2004 → 29220 → 29160",4,Active,,0,0,[],Trade
13029,"prints and posters","2 → 2004 → 29220 → 13029",4,Active,,0,0,[],Trade
29164,tapestries,"2 → 2004 → 29220 → 29164",4,Active,,0,0,[],Trade
29689,"wall accents","2 → 2004 → 29220 → 29689",4,Active,105,5,22,[],Trade
13022,"wall decals","2 → 2004 → 29220 → 13022",4,Active,,0,0,[],Trade
29589,"wall sculptures","2 → 2004 → 29220 → 29589",4,Active,,0,0,[],Trade
13020,"home electronics","2 → 13020",2,Active,,0,0,[],Trade
2015,"home improvement","2 → 2015",2,Active,,0,0,[],Trade
29495,"building materials","2 → 2015 → 29495",3,Active,391,5,20,[],Trade
29684,"bricks and masonry","2 → 2015 → 29495 → 29684",4,Active,,0,0,[],Trade
10011,"kitchen countertops","2 → 2015 → 29495 → 10011",4,Active,,0,0,[],Trade
11500,"molding and millwork","2 → 2015 → 29495 → 11500",4,Active,,0,0,[],Trade
11504,"columns and capitals","2 → 2015 → 29495 → 11500 → 11504",5,Active,,0,0,[],Trade
11501,corbels,"2 → 2015 → 29495 → 11500 → 11501",5,Active,,0,0,[],Trade
11502,"molding and trim","2 → 2015 → 29495 → 11500 → 11502",5,Active,44,5,28,[],Trade
11503,"onlays and appliques","2 → 2015 → 29495 → 11500 → 11503",5,Active,,0,0,[],Trade
29499,"roofing and gutters","2 → 2015 → 29495 → 29499",4,Active,,0,0,[],Trade
29496,"siding and stone veneer","2 → 2015 → 29495 → 29496",4,Active,,0,0,[],Trade
29500,"stair parts","2 → 2015 → 29495 → 29500",4,Active,,0,0,[],Trade
29501,"wall panels","2 → 2015 → 29495 → 29501",4,Active,,0,0,[],Trade
2016,"windows and doors","2 → 2015 → 29495 → 2016",4,Active,,0,0,[],Trade
29498,"exterior shutters","2 → 2015 → 29495 → 2016 → 29498",5,Active,,0,0,[],Trade
25002,"front doors","2 → 2015 → 29495 → 2016 → 25002",5,Active,,0,0,[],Trade
25001,"garage doors and openers","2 → 2015 → 29495 → 2016 → 25001",5,Active,,0,0,[],Trade
25003,"interior doors","2 → 2015 → 29495 → 2016 → 25003",5,Active,75,5,24,[],Trade
29497,"patio doors","2 → 2015 → 29495 → 2016 → 29497",5,Active,,0,0,[],Trade
25004,"screen doors","2 → 2015 → 29495 → 2016 → 25004",5,Active,,0,0,[],Trade
25005,skylights,"2 → 2015 → 29495 → 2016 → 25005",5,Active,,0,0,[],Trade
25006,windows,"2 → 2015 → 29495 → 2016 → 25006",5,Active,,0,0,[],Trade
29502,"electrical supplies","2 → 2015 → 29502",3,Active,392,5,24,[],Trade
29503,"extension cords and power strips","2 → 2015 → 29502 → 29503",4,Active,,0,0,[],Trade
24004,"switch plates and outlet covers","2 → 2015 → 29502 → 24004",4,Active,,0,0,[],Trade
29504,"switches and outlets","2 → 2015 → 29502 → 29504",4,Active,100,5,28,[],Trade
2010,flooring,"2 → 2015 → 2010",3,Active,321,5,13,[],Trade
29491,"bamboo flooring","2 → 2015 → 2010 → 29491",4,Active,,0,0,[],Trade
19003,"carpet tiles","2 → 2015 → 2010 → 19003",4,Active,,0,0,[],Trade
29492,"cork flooring","2 → 2015 → 2010 → 29492",4,Active,99,5,13,[],Trade
29493,"engineered wood flooring","2 → 2015 → 2010 → 29493",4,Active,,0,0,[],Trade
29494,"floor medallions and inlays","2 → 2015 → 2010 → 29494",4,Active,,0,0,[],Trade
19001,"hardwood flooring","2 → 2015 → 2010 → 19001",4,Active,,0,0,[],Trade
19002,"laminate flooring","2 → 2015 → 2010 → 19002",4,Active,,0,0,[],Trade
19005,"vinyl flooring","2 → 2015 → 2010 → 19005",4,Active,,0,0,[],Trade
29509,hardware,"2 → 2015 → 29509",3,Active,393,5,10,[],Trade
24005,brackets,"2 → 2015 → 29509 → 24005",4,Active,,0,0,[],Trade
29510,"cabinet and drawer hardware","2 → 2015 → 29509 → 29510",4,Active,,0,0,[],Trade
24003,"cabinet and drawer handle pulls","2 → 2015 → 29509 → 29510 → 24003",5,Active,,0,0,[],Trade
24002,"cabinet and drawer knobs","2 → 2015 → 29509 → 29510 → 24002",5,Active,,0,0,[],Trade
24001,"door hardware","2 → 2015 → 29509 → 24001",4,Active,,0,0,[],Trade
29518,"barn door hardware","2 → 2015 → 29509 → 24001 → 29518",5,Active,,0,0,[],Trade
29512,"door entry sets","2 → 2015 → 29509 → 24001 → 29512",5,Active,,0,0,[],Trade
29515,"door knockers","2 → 2015 → 29509 → 24001 → 29515",5,Active,,0,0,[],Trade
29513,"door levers","2 → 2015 → 29509 → 24001 → 29513",5,Active,,0,0,[],Trade
29516,"door locks","2 → 2015 → 29509 → 24001 → 29516",5,Active,,0,0,[],Trade
29517,"door stops","2 → 2015 → 29509 → 24001 → 29517",5,Active,,0,0,[],Trade
29511,"doorbells and chimes","2 → 2015 → 29509 → 24001 → 29511",5,Active,,0,0,[],Trade
29514,doorknobs,"2 → 2015 → 29509 → 24001 → 29514",5,Active,,0,0,[],Trade
29519,"pocket door hardware","2 → 2015 → 29509 → 24001 → 29519",5,Active,,0,0,[],Trade
29520,hinges,"2 → 2015 → 29509 → 29520",4,Active,,0,0,[],Trade
29521,"nails screws and fasteners","2 → 2015 → 29509 → 29521",4,Active,,0,0,[],Trade
29522,"window hardware and parts","2 → 2015 → 29509 → 29522",4,Active,,0,0,[],Trade
28000,"heating and cooling","2 → 2015 → 28000",3,Active,375,5,17,[],Trade
29529,"air conditioner accessories","2 → 2015 → 28000 → 29529",4,Active,,0,0,[],Trade
28002,"air conditioners","2 → 2015 → 28000 → 28002",4,Active,,0,0,[],Trade
29530,"bathroom exhaust fans","2 → 2015 → 28000 → 29530",4,Active,,0,0,[],Trade
28004,"electric fans","2 → 2015 → 28000 → 28004",4,Active,,0,0,[],Trade
13003,"fireplace accessories","2 → 2015 → 28000 → 13003",4,Active,,0,0,[],Trade
29525,"fire starters and fuel","2 → 2015 → 28000 → 13003 → 29525",5,Active,,0,0,[],Trade
29524,"fireplace grates and andirons","2 → 2015 → 28000 → 13003 → 29524",5,Active,,0,0,[],Trade
13032,"fireplace mantels","2 → 2015 → 28000 → 13003 → 13032",5,Active,,0,0,[],Trade
29526,"fireplace screens","2 → 2015 → 28000 → 13003 → 29526",5,Active,,0,0,[],Trade
29523,"fireplace tools","2 → 2015 → 28000 → 13003 → 29523",5,Active,,0,0,[],Trade
29528,"freestanding stoves","2 → 2015 → 28000 → 29528",4,Active,,0,0,[],Trade
28003,"humidifiers and purifiers","2 → 2015 → 28000 → 28003",4,Active,,0,0,[],Trade
29535,"air purifiers","2 → 2015 → 28000 → 28003 → 29535",5,Active,,0,0,[],Trade
29536,dehumidifiers,"2 → 2015 → 28000 → 28003 → 29536",5,Active,,0,0,[],Trade
29537,humidifiers,"2 → 2015 → 28000 → 28003 → 29537",5,Active,,0,0,[],Trade
13027,"indoor fireplaces","2 → 2015 → 28000 → 13027",4,Active,,0,0,[],Trade
29531,"patio heaters","2 → 2015 → 28000 → 29531",4,Active,,0,0,[],Trade
29532,radiators,"2 → 2015 → 28000 → 29532",4,Active,,0,0,[],Trade
29533,"registers grilles and vents","2 → 2015 → 28000 → 29533",4,Active,,0,0,[],Trade
28001,"space heaters","2 → 2015 → 28000 → 28001",4,Active,,0,0,[],Trade
29527,"tabletop fireplaces","2 → 2015 → 28000 → 29527",4,Active,,0,0,[],Trade
29534,thermostats,"2 → 2015 → 28000 → 29534",4,Active,,0,0,[],Trade
29541,"home safety and security","2 → 2015 → 29541",3,Active,394,5,22,[],Trade
29547,"carbon monoxide and smoke detectors","2 → 2015 → 29541 → 29547",4,Active,,0,0,[],Trade
29542,"emergency and first aid kits","2 → 2015 → 29541 → 29542",4,Active,,0,0,[],Trade
29544,"fire protection","2 → 2015 → 29541 → 29544",4,Active,,0,0,[],Trade
29543,flashlights,"2 → 2015 → 29541 → 29543",4,Active,,0,0,[],Trade
29545,"home security and surveillance","2 → 2015 → 29541 → 29545",4,Active,,0,0,[],Trade
29546,safes,"2 → 2015 → 29541 → 29546",4,Active,,0,0,[],Trade
13026,"paint and wall covering supplies","2 → 2015 → 13026",3,Active,344,5,23,[],Trade
29538,paint,"2 → 2015 → 13026 → 29538",4,Active,,0,0,[],Trade
29539,primers,"2 → 2015 → 13026 → 29539",4,Active,,0,0,[],Trade
29540,"stains and varnishes","2 → 2015 → 13026 → 29540",4,Active,,0,0,[],Trade
13025,"wall stencils","2 → 2015 → 13026 → 13025",4,Active,,0,0,[],Trade
13015,wallpaper,"2 → 2015 → 13026 → 13015",4,Active,,0,0,[],Trade
10034,tile,"2 → 2015 → 10034",3,Active,326,5,10,[],Trade
29505,"accent trim and border tile","2 → 2015 → 10034 → 29505",4,Active,,0,0,[],Trade
29506,"ceiling tile","2 → 2015 → 10034 → 29506",4,Active,,0,0,[],Trade
29507,"mosaic tile","2 → 2015 → 10034 → 29507",4,Active,,0,0,[],Trade
29508,"tile murals","2 → 2015 → 10034 → 29508",4,Active,,0,0,[],Trade
19004,"wall and floor tile","2 → 2015 → 10034 → 19004",4,Active,1421,10,10,[],Trade
29221,"tools and equipment","2 → 2015 → 29221",3,Active,386,5,20,[],Trade
29222,"hand tools and tool sets","2 → 2015 → 29221 → 29222",4,Active,,0,0,[],Trade
27005,"ladders and step stools","2 → 2015 → 29221 → 27005",4,Active,,0,0,[],Trade
29548,"painting tools","2 → 2015 → 29221 → 29548",4,Active,,0,0,[],Trade
29223,"power tools","2 → 2015 → 29221 → 29223",4,Active,,0,0,[],Trade
2008,"home office accessories","2 → 2008",2,Active,,0,0,[],Trade
17007,"bulletin boards and chalkboards","2 → 2008 → 17007",3,Active,352,5,25,[],Trade
17003,"cable management","2 → 2008 → 17003",3,Active,350,5,23,[],Trade
29213,"chair mats","2 → 2008 → 29213",3,Active,385,5,14,[],Trade
17004,"desk accessories","2 → 2008 → 17004",3,Active,351,5,25,[],Trade
2018,housekeeping,"2 → 2018",2,Active,,0,0,[],Trade
29192,"drawer & shelf liners","2 → 2018 → 29192",3,Active,381,5,44,[],Trade
29193,"furniture floor protectors","2 → 2018 → 29193",3,Active,382,5,34,[],Trade
27001,"household cleaning supplies","2 → 2018 → 27001",3,Active,373,5,25,[],Trade
29199,"cleaning buckets","2 → 2018 → 27001 → 29199",4,Active,,0,0,[],Trade
29201,"cleaning cloths","2 → 2018 → 27001 → 29201",4,Active,,0,0,[],Trade
29200,"cleaning gloves","2 → 2018 → 27001 → 29200",4,Active,,0,0,[],Trade
29195,dusters,"2 → 2018 → 27001 → 29195",4,Active,,0,0,[],Trade
29196,"household cleaning products","2 → 2018 → 27001 → 29196",4,Active,,0,0,[],Trade
27002,"mops brooms and dustpans","2 → 2018 → 27001 → 27002",4,Active,,0,0,[],Trade
29197,"scrub brushes & sponges","2 → 2018 → 27001 → 29197",4,Active,,0,0,[],Trade
29198,squeegees,"2 → 2018 → 27001 → 29198",4,Active,,0,0,[],Trade
27004,"laundry products","2 → 2018 → 27004",3,Active,374,5,21,[],Trade
18004,clotheslines,"2 → 2018 → 27004 → 18004",4,Active,,0,0,[],Trade
18005,"drying racks","2 → 2018 → 27004 → 18005",4,Active,,0,0,[],Trade
29682,"garment steamers","2 → 2018 → 27004 → 29682",4,Active,,0,0,[],Trade
18006,hampers,"2 → 2018 → 27004 → 18006",4,Active,,0,0,[],Trade
18007,"ironing board covers","2 → 2018 → 27004 → 18007",4,Active,,0,0,[],Trade
18002,"ironing boards","2 → 2018 → 27004 → 18002",4,Active,,0,0,[],Trade
18003,irons,"2 → 2018 → 27004 → 18003",4,Active,,0,0,[],Trade
18001,"laundry room appliances","2 → 2018 → 27004 → 18001",4,Active,,0,0,[],Trade
29205,dryers,"2 → 2018 → 27004 → 18001 → 29205",5,Active,,0,0,[],Trade
29206,"washing machines","2 → 2018 → 27004 → 18001 → 29206",5,Active,,0,0,[],Trade
29208,"sewing machines","2 → 2018 → 29208",3,Active,,0,0,[],Trade
29209,"trash & recycling","2 → 2018 → 29209",3,Active,384,5,17,[],Trade
29211,"outdoor trash cans","2 → 2018 → 29209 → 29211",4,Active,,0,0,[],Trade
29210,"recycling bins","2 → 2018 → 29209 → 29210",4,Active,,0,0,[],Trade
29346,"trash and recycling accessories","2 → 2018 → 29209 → 29346",4,Active,,0,0,[],Trade
10030,"trash cans","2 → 2018 → 29209 → 10030",4,Active,,0,0,[],Trade
29212,"trash compactors","2 → 2018 → 29209 → 29212",4,Active,,0,0,[],Trade
13017,wastebaskets,"2 → 2018 → 29209 → 13017",4,Active,,0,0,[],Trade
29202,"vacuums & floor care","2 → 2018 → 29202",3,Active,383,5,27,[],Trade
29203,"carpet & steam cleaners","2 → 2018 → 29202 → 29203",4,Active,,0,0,[],Trade
29204,"vacuum & floor care accessories","2 → 2018 → 29202 → 29204",4,Active,,0,0,[],Trade
27003,"vacuum cleaners","2 → 2018 → 29202 → 27003",4,Active,,0,0,[],Trade
2001,"kitchen products","2 → 2001",2,Active,,0,0,[],Trade
10061,bakeware,"2 → 2001 → 10061",3,Active,328,5,21,[],Trade
29310,"bakeware sets","2 → 2001 → 10061 → 29310",4,Active,,0,0,[],Trade
10200,"baking dishes","2 → 2001 → 10061 → 10200",4,Active,,0,0,[],Trade
10201,"baking tools","2 → 2001 → 10061 → 10201",4,Active,,0,0,[],Trade
29315,"baking cups","2 → 2001 → 10061 → 10201 → 29315",5,Active,,0,0,[],Trade
29318,"baking mats and liners","2 → 2001 → 10061 → 10201 → 29318",5,Active,,0,0,[],Trade
10203,"cookie cutters","2 → 2001 → 10061 → 10201 → 10203",5,Active,,0,0,[],Trade
29313,"cookie presses","2 → 2001 → 10061 → 10201 → 29313",5,Active,,0,0,[],Trade
29312,"cookie stamps","2 → 2001 → 10061 → 10201 → 29312",5,Active,,0,0,[],Trade
29314,"cooling racks","2 → 2001 → 10061 → 10201 → 29314",5,Active,,0,0,[],Trade
29320,"kitchen torches","2 → 2001 → 10061 → 10201 → 29320",5,Active,,0,0,[],Trade
29317,"pastry bags and tips","2 → 2001 → 10061 → 10201 → 29317",5,Active,,0,0,[],Trade
29322,"pastry blenders","2 → 2001 → 10061 → 10201 → 29322",5,Active,,0,0,[],Trade
29316,"pastry brushes","2 → 2001 → 10061 → 10201 → 29316",5,Active,,0,0,[],Trade
29321,"pastry scrapers","2 → 2001 → 10061 → 10201 → 29321",5,Active,,0,0,[],Trade
29319,"pie weights","2 → 2001 → 10061 → 10201 → 29319",5,Active,,0,0,[],Trade
29311,"rolling pins","2 → 2001 → 10061 → 10201 → 29311",5,Active,,0,0,[],Trade
29323,sifters,"2 → 2001 → 10061 → 10201 → 29323",5,Active,,0,0,[],Trade
29324,"specialty baking tools","2 → 2001 → 10061 → 10201 → 29324",5,Active,,0,0,[],Trade
10202,"cake pans","2 → 2001 → 10061 → 10202",4,Active,,0,0,[],Trade
29325,"candy and chocolate molds","2 → 2001 → 10061 → 29325",4,Active,,0,0,[],Trade
10204,"cookie sheets","2 → 2001 → 10061 → 10204",4,Active,,0,0,[],Trade
10205,"cupcake and muffin pans","2 → 2001 → 10061 → 10205",4,Active,,0,0,[],Trade
10207,"loaf pans","2 → 2001 → 10061 → 10207",4,Active,,0,0,[],Trade
10206,"pie and tart pans","2 → 2001 → 10061 → 10206",4,Active,,0,0,[],Trade
29326,"ramekins and souffle dishes","2 → 2001 → 10061 → 29326",4,Active,,0,0,[],Trade
10029,"coffee and tea makers","2 → 2001 → 10029",3,Active,324,5,21,[],Trade
29573,"coffee and tea maker accessories","2 → 2001 → 10029 → 29573",4,Active,,0,0,[],Trade
29574,"coffee filters","2 → 2001 → 10029 → 29573 → 29574",5,Active,,0,0,[],Trade
29575,"tea infusers and strainers","2 → 2001 → 10029 → 29573 → 29575",5,Active,,0,0,[],Trade
29572,"coffee grinders","2 → 2001 → 10029 → 29572",4,Active,,0,0,[],Trade
29571,"coffee makers","2 → 2001 → 10029 → 29571",4,Active,,0,0,[],Trade
